Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Years,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDQ15,20.349999999999998,1,0.1457228273333333,10,81.7276,9,14,1,0,1,2030.69
FDL12,15.849999999999998,1,0.1390519235,0,60.222,6,9,2,1,1,539.298
FDS22,16.849999999999998,1,0.023165564142857142,13,44.8428,1,26,0,2,1,703.0848
NCM29,11.5,0,0.018977635555555556,8,132.9626,3,4,1,2,2,1442.7886
FDO24,11.099999999999998,0,0.15294972040000002,0,156.4604,9,14,1,0,1,2376.906
NCJ43,6.634999999999999,0,0.02609842333333333,9,174.9396,8,16,2,0,1,1744.396
FDA37,7.8100000000000005,1,0.059880037666666656,3,123.1046,8,16,2,0,1,871.5322
NCM07,9.394999999999998,0,0.043328932,11,85.1908,3,4,1,2,2,1342.2528
FDT49,7.0,0,0.14601704877777777,3,108.228,6,9,2,1,1,1171.808
FDP23,6.71,0,0.0371275816,1,217.5166,6,9,2,1,1,4572.0486
DRF51,15.75,0,0.1799280305,4,38.0506,3,4,1,2,2,265.6542
NCZ41,19.849999999999998,0,0.056395763,8,123.7704,2,6,2,1,1,2503.408
DRJ11,9.5,0,0.07255022477777778,7,189.2872,9,14,1,0,1,6050.7904
FDP37,15.599999999999998,0,0.16360036760000002,2,127.5994,2,6,2,1,1,2441.4886
FDT60,12.0,0,0.08636769559999999,0,123.8388,4,28,2,0,0,123.8388
FDA09,13.349999999999998,1,0.14409005277777778,13,178.666,6,9,2,1,1,1797.66
FDJ46,11.099999999999998,0,0.039250881375000005,13,174.2054,8,16,2,0,1,1926.1594
FDO48,15.0,1,0.028872444777777777,0,219.7456,1,26,0,2,1,3094.6384
FDS59,14.799999999999999,1,0.0501794921,1,109.057,3,4,1,2,2,1428.141
FDH44,19.099999999999998,1,0.024944120222222223,6,145.7418,8,16,2,0,1,882.8508
NCM05,6.825000000000001,0,0.0684177497,8,264.3226,6,9,2,1,1,4229.1616
NCU06,17.599999999999998,0,0.08140749612499999,9,228.00099999999998,4,28,2,0,0,1148.505
FDV13,17.349999999999998,1,0.027636576,3,88.0856,9,14,1,0,1,1318.2839999999999
FDA23,9.799999999999999,0,0.05075880299999999,0,102.4016,1,26,0,2,1,1720.4272
FDJ60,19.349999999999998,1,0.067261438,0,164.1184,2,6,2,1,1,2807.0128
FDN13,18.599999999999998,0,0.1648703711111111,2,98.9358,9,14,1,0,1,1508.037
DRF49,7.269999999999998,0,0.07706680666666667,14,114.4518,6,9,2,1,1,1366.2216
FDK20,12.599999999999998,1,0.03584740755555555,6,122.0072,3,4,1,2,2,1470.0864
FDB27,7.575000000000001,0,0.05958280844444444,4,196.7768,5,28,1,2,3,5912.304
NCS18,12.650000000000002,0,0.042250422625000006,9,108.6938,8,16,2,0,1,1393.5194
FDZ49,11.0,1,0.14322391044444444,3,220.3798,5,28,1,2,3,5289.1152
FDN32,17.5,0,0.015064371799999999,6,184.7266,6,9,2,1,1,2213.1192
FDO37,8.06,0,0.02060989766666667,2,229.7326,9,14,1,0,1,6930.978
NCD31,12.099999999999998,0,0.016602756555555556,9,165.5526,3,4,1,2,2,3453.5046
NCV30,20.2,0,0.07155342475,9,62.351000000000006,5,28,1,2,3,2150.534
FDY49,17.2,1,0.013024181333333334,3,166.6184,9,14,1,0,1,1155.8288
FDM10,18.25,0,0.07605243928571429,13,215.1218,5,28,1,2,3,3205.827
FDT11,5.9399999999999995,1,0.0335788273,1,186.7556,8,16,2,0,1,3942.8676
FDD39,16.7,0,0.07606599344444445,4,217.885,1,26,0,2,1,3894.93
NCL31,7.39,0,0.13041559577777778,11,141.547,6,9,2,1,1,2290.3520000000003
FDZ47,20.7,1,0.0687943465,0,100.1042,6,9,2,1,1,892.8378
NCU18,15.099999999999998,0,0.0638369921,9,142.4496,4,28,2,0,0,564.5984
FDJ58,15.599999999999998,1,0.12037567930000001,13,172.2764,5,28,1,2,3,1545.9876
FDX12,18.2,1,0.02224320422222222,0,241.4196,0,15,2,2,0,482.0392
FDV60,20.2,1,0.12244236770000001,0,195.21099999999998,3,4,1,2,2,2356.9320000000002
NCB19,6.5249999999999995,0,0.09790382200000002,9,84.5882,5,28,1,2,3,2061.3168
FDH45,15.099999999999998,1,0.11457008411111112,6,42.3796,4,28,2,0,0,123.8388
FDB03,17.75,1,0.1792919448,4,240.7538,1,26,0,2,1,4566.7222
FDI27,8.71,1,0.044328698888888886,4,43.5744,2,6,2,1,1,498.0184
FDN22,18.849999999999998,1,0.12122969750000001,13,251.7724,2,6,2,1,1,3020.0688
FDQ37,20.75,0,0.10204381970000001,2,192.0478,6,9,2,1,1,4649.9472
FDM02,12.5,1,0.07931634211111112,3,85.6198,6,9,2,1,1,610.5386
FDW38,5.325,1,0.1065376495,4,53.7298,8,16,2,0,1,862.8768
FDP34,12.849999999999998,0,0.1335457037777778,13,156.463,4,28,2,0,0,312.926
FDY55,16.75,0,0.05432453144444445,6,255.3988,8,16,2,0,1,4625.9784
FDL34,16.0,0,0.040984023375,13,141.2496,1,26,0,2,1,3387.5904
FDA09,13.349999999999998,1,0.14409005277777778,13,179.766,3,4,1,2,2,5932.278
FDM51,11.799999999999999,1,0.0252996374,10,99.8674,2,6,2,1,1,1018.674
FDI34,10.65,1,0.0923093178888889,13,231.4668,3,4,1,2,2,3225.1352
NCD31,12.099999999999998,0,0.016602756555555556,9,165.8526,2,6,2,1,1,3124.5994
FDW33,9.394999999999998,0,0.10662339866666666,13,105.82799999999999,6,9,2,1,1,1704.4479999999999
NCP05,19.599999999999998,0,0.018756953777777776,8,152.0024,6,9,2,1,1,2884.2456
FDL56,14.099999999999998,0,0.13637860022222223,6,86.9198,1,26,0,2,1,1133.8574
FDN01,8.894999999999998,0,0.0682887242,2,177.937,5,28,1,2,3,6881.043000000001
FDA25,16.5,1,0.06630265011111111,3,104.79899999999999,7,11,2,1,1,1238.388
FDF08,14.299999999999999,1,0.0679987115,6,88.2856,0,15,2,2,0,175.7712
FDH08,7.509999999999999,0,0.0199251244,6,227.90099999999998,6,9,2,1,1,459.402
DRH03,17.25,0,0.0365964795,4,93.412,9,14,1,0,1,932.12
FDQ31,5.785,1,0.0561750521,6,87.0856,3,4,1,2,2,1406.1696
FDO10,13.650000000000002,1,0.0085099589,13,55.5588,2,6,2,1,1,916.1408
FDT39,6.259999999999999,1,0.0112811137,10,149.8366,9,14,1,0,1,1964.7758
FDM22,14.0,1,0.043770823199999996,13,53.464,5,28,1,2,3,1597.92
FDR21,19.7,0,0.0765213854,13,174.937,0,15,2,2,0,882.185
FDQ01,19.7,1,0.16085127437500002,3,255.2014,2,6,2,1,1,3570.0196
FDZ03,13.650000000000002,1,0.075609201875,4,186.72400000000002,9,14,1,0,1,4474.1759999999995
NCK05,20.099999999999998,0,0.06782486940000002,8,63.0536,3,4,1,2,2,980.0576
FDW55,12.599999999999998,1,0.018741198444444447,6,250.9092,1,26,0,2,1,4731.1748
FDF47,20.849999999999998,0,0.097709127625,15,222.8746,9,14,1,0,1,3589.9936
DRO59,11.799999999999999,0,0.05871716822222222,7,77.9012,4,28,2,0,0,75.9012
NCM55,15.599999999999998,0,0.0717768861111111,11,185.8924,8,16,2,0,1,3516.7556
FDY31,5.98,0,0.049801551799999996,6,146.8418,2,6,2,1,1,1765.7016
FDJ57,7.420000000000001,1,0.020885972000000003,12,184.3582,4,28,2,0,0,185.7582
FDV51,16.349999999999998,0,0.035001888111111115,10,165.4842,3,4,1,2,2,1492.0578
DRG36,14.150000000000002,0,0.095467028875,14,170.5106,8,16,2,0,1,2395.5484
DRF13,12.099999999999998,0,0.028984387,14,145.1444,1,26,0,2,1,3338.3212
NCJ54,9.894999999999998,0,0.05791250966666666,9,233.0642,7,11,2,1,1,6041.4692
NCP42,8.51,0,0.01746816888888889,9,195.6478,9,14,1,0,1,4262.4516
NCF30,17.0,0,0.1443236578,9,126.7362,6,9,2,1,1,1258.362
FDY44,14.150000000000002,1,0.024427282,6,194.71099999999998,5,28,1,2,3,5892.33
FDX09,9.0,0,0.07459371430000002,13,175.437,9,14,1,0,1,3175.866
NCU30,5.11,0,0.029742745555555554,9,163.221,2,6,2,1,1,2773.0570000000002
FDU49,19.5,1,0.030722941124999997,3,85.554,9,14,1,0,1,1211.756
FDC48,9.195000000000002,0,0.017195562666666667,0,84.1592,2,6,2,1,1,1238.388
FDJ21,16.7,1,0.038564102749999996,13,147.5102,1,26,0,2,1,5540.7876
NCX41,19.0,0,0.0172910377,8,210.8244,9,14,1,0,1,2540.6928
FDT36,12.299999999999999,0,0.0966094465,0,35.0874,8,16,2,0,1,458.7362
FDK28,5.695,0,0.07055465333333333,5,256.1646,5,28,1,2,3,3349.6398
DRI49,14.150000000000002,0,0.18367816175,14,82.0276,6,9,2,1,1,1624.5520000000001
NCM54,17.7,0,0.053140213000000006,9,128.9678,4,28,2,0,0,254.3356
FDD48,10.394999999999998,0,0.032441514,0,116.3176,3,4,1,2,2,1259.6936
NCF30,17.0,0,0.1443236578,9,125.1362,0,15,2,2,0,251.6724
FDX03,15.849999999999998,1,0.0698456212,10,47.1744,9,14,1,0,1,996.0368
FDZ33,10.195,0,0.104801477,13,149.8076,1,26,0,2,1,2217.114
FDB39,11.599999999999998,0,0.04176448066666667,4,57.4272,4,28,2,0,0,111.8544
DRM11,6.57,0,0.0689142702,7,261.4278,3,4,1,2,2,4165.2448
DRE48,8.43,0,0.016701209888888888,14,195.3768,2,6,2,1,1,1576.6144
NCL31,7.39,0,0.13041559577777778,11,142.247,7,11,2,1,1,2433.499
FDB11,16.0,0,0.06545384633333334,15,224.1404,2,6,2,1,1,4725.8484
FDX14,13.099999999999998,0,0.08125430955555554,4,76.0354,9,14,1,0,1,601.8832
NCM29,11.5,0,0.018977635555555556,8,129.9626,5,28,1,2,3,3410.2276
FDH47,13.5,1,0.12417292455555555,15,95.2068,7,11,2,1,1,583.2408
FDG09,20.599999999999998,1,0.0548013105,6,185.8556,1,26,0,2,1,1689.8004
FDP25,15.200000000000001,0,0.024244678999999998,3,216.9824,9,14,1,0,1,4804.4128
FDY27,6.380000000000001,0,0.027934405125000006,4,179.1344,5,28,1,2,3,1605.9096
DRM59,5.880000000000001,0,0.003894754777777778,7,154.1998,2,6,2,1,1,3537.3954
DRI03,6.03,0,0.0214218487,4,178.1028,3,4,1,2,2,1416.8224
FDY03,17.599999999999998,1,0.087023351,10,112.6202,4,28,2,0,0,675.1212
NCV17,18.849999999999998,0,0.014105020375000001,8,130.2626,9,14,1,0,1,3016.7398
NCJ17,7.68,0,0.17440433190000001,8,85.5224,1,26,0,2,1,1278.336
NCP54,15.349999999999998,0,0.03518239887499999,9,124.67299999999999,2,6,2,1,1,2093.9410000000003
FDZ15,13.099999999999998,0,0.020310733444444444,4,119.2782,9,14,1,0,1,3098.6332
NCR05,10.1,0,0.059233906,8,198.6084,3,4,1,2,2,2182.4924
FDX03,15.849999999999998,1,0.0698456212,10,44.7744,4,28,2,0,0,135.8232
FDQ12,12.650000000000002,0,0.040481973500000004,0,231.40099999999998,7,11,2,1,1,2526.7110000000002
FDC21,14.599999999999998,1,0.049111016599999995,6,109.8254,1,26,0,2,1,1627.881
FDQ40,11.099999999999998,1,0.0411870791,5,176.0712,3,4,1,2,2,1581.9408
FDI07,12.349999999999998,1,0.03285739155555556,10,197.2426,5,28,1,2,3,3163.8816
FDQ25,8.63,1,0.030417061333333335,3,172.5422,9,14,1,0,1,2241.7486
NCK18,9.6,0,0.006316495900000001,9,163.9184,6,9,2,1,1,4293.0784
DRI25,19.599999999999998,0,0.036467570111111104,14,55.6614,0,15,2,2,0,165.7842
DRA24,19.349999999999998,1,0.04564641850000001,14,165.0868,9,14,1,0,1,982.7208
FDA32,14.0,0,0.03137758450000001,6,214.7192,7,11,2,1,1,3020.0688
FDE59,12.150000000000002,0,0.06700261744444444,15,34.3532,3,4,1,2,2,251.6724
FDY59,8.195,0,0.030277000999999994,0,93.8462,8,16,2,0,1,647.8234
FDQ20,8.325000000000001,0,0.032039365333333326,6,41.6138,7,11,2,1,1,284.2966
FDB21,7.4750000000000005,0,0.144612242,6,241.6854,3,4,1,2,2,6042.135
FDB41,19.0,1,0.1112494861,5,45.2718,4,28,2,0,0,47.2718
DRG11,6.384999999999999,0,0.08086896066666667,7,109.8596,1,26,0,2,1,3235.788
FDV10,7.644999999999998,1,0.06290438490000001,13,41.0112,4,28,2,0,0,42.6112
FDI41,18.5,1,0.0649345089,5,148.3418,1,26,0,2,1,1765.7016
FDN10,11.5,0,0.04486434933333333,13,118.9124,2,6,2,1,1,1540.6612
NCM17,7.93,0,0.07652041188888889,8,45.9086,3,4,1,2,2,1070.6064
DRG37,16.2,0,0.020225187,14,154.3972,4,28,2,0,0,311.5944
FDA21,13.650000000000002,0,0.031473678500000005,13,183.7924,7,11,2,1,1,2591.2936
FDM27,12.349999999999998,1,0.1542139201111111,10,157.9946,1,26,0,2,1,3313.6866
FDA32,14.0,0,0.03137758450000001,6,216.0192,9,14,1,0,1,2588.6304
NCZ53,9.6,0,0.02632993466666667,8,189.2214,9,14,1,0,1,3956.8494
FDW40,14.0,1,0.10973985909999999,5,143.2812,6,9,2,1,1,3277.0676
FDS52,8.89,0,0.0062585286,5,100.5016,6,9,2,1,1,1315.6208
FDM58,16.849999999999998,1,0.059170157333333334,13,109.8544,0,15,2,2,0,223.7088
NCE54,20.7,0,0.026165329444444444,9,75.5354,4,28,2,0,0,150.4708
FDS11,7.049999999999999,1,0.060239744222222225,1,225.3088,6,9,2,1,1,5816.4288
FDL20,17.099999999999998,0,0.12496619344444444,6,111.6886,9,14,1,0,1,1556.6404
FDX13,7.7250000000000005,0,0.0498207037,3,249.1092,5,28,1,2,3,8217.3036
FDR21,19.7,0,0.0765213854,13,174.437,1,26,0,2,1,1587.933
FDV28,16.099999999999998,1,0.15054247410000002,5,33.6558,3,4,1,2,2,203.7348
FDZ51,11.299999999999999,1,0.052365360375,10,96.9094,2,6,2,1,1,952.0939999999999
FDD46,6.035,0,0.16148549250000002,13,153.1998,7,11,2,1,1,1537.9979999999998
FDE23,17.599999999999998,1,0.045393391777777785,15,46.706,3,4,1,2,2,699.09
NCF55,6.674999999999999,0,0.021686509125000003,9,34.9874,7,11,2,1,1,247.0118
FDU12,15.5,1,0.0865994931,0,262.9568,1,26,0,2,1,1845.5976
FDZ22,9.394999999999998,0,0.049084236,13,85.025,9,14,1,0,1,2080.625
FDI44,16.099999999999998,0,0.100326198625,6,78.4328,1,26,0,2,1,1158.492
FDH50,15.0,1,0.141374951375,3,185.9266,2,6,2,1,1,4610.665
FDE57,9.6,0,0.036318911125000006,6,142.9154,9,14,1,0,1,3261.7542
DRJ51,14.099999999999998,0,0.08561576922222222,4,228.5668,1,26,0,2,1,1151.8339999999998
FDX52,11.5,1,0.045541608555555564,5,192.68200000000002,7,11,2,1,1,3861.64
DRN47,12.099999999999998,0,0.017550444300000002,7,178.36599999999999,2,6,2,1,1,4314.384
FDT21,7.420000000000001,0,0.019855227666666666,13,249.0092,9,14,1,0,1,2988.1104
FDY21,15.099999999999998,0,0.1519549118,13,196.511,7,11,2,1,1,4713.8640000000005
FDG21,17.349999999999998,1,0.141739650125,12,151.005,4,28,2,0,0,149.805
FDS58,9.284999999999998,1,0.020442515,13,161.1578,6,9,2,1,1,4011.445
FDA26,7.855000000000002,1,0.07743610455555555,4,220.1482,3,4,1,2,2,4600.0122
FDY16,18.349999999999998,1,0.07942884377777776,5,182.5266,5,28,1,2,3,6454.931
FDF20,12.849999999999998,0,0.037977679,6,196.6768,8,16,2,0,1,2759.0752
FDI15,13.799999999999999,0,0.14743863959999998,4,263.7884,1,26,0,2,1,5564.7564
FDC47,15.0,0,0.13591714019999998,13,226.5694,0,15,2,2,0,913.4776
FDL08,10.799999999999999,0,0.043540779249999995,6,246.8144,6,9,2,1,1,2450.144
FDF08,14.299999999999999,1,0.0679987115,6,88.4856,1,26,0,2,1,1406.1696
FDN03,9.799999999999999,1,0.0172510214,10,250.1408,6,9,2,1,1,4005.4528
FDG34,11.5,1,0.03623978477777778,13,106.6254,2,6,2,1,1,325.5762
FDA56,9.21,0,0.009428225444444445,6,119.8414,7,11,2,1,1,1340.2554
NCI17,8.644999999999998,0,0.1395464888888889,8,95.141,5,28,1,2,3,2510.0660000000003
NCO17,10.0,0,0.06326427488888889,8,118.344,9,14,1,0,1,1797.66
FDK55,18.5,0,0.027932320444444443,10,87.7172,2,6,2,1,1,802.9548
FDD10,20.599999999999998,1,0.044391723111111114,13,177.4344,2,6,2,1,1,1962.7784
NCH18,9.299999999999999,0,0.0510572311,9,245.4802,1,26,0,2,1,3193.8426
NCA53,11.394999999999998,0,0.009614102333333334,8,48.8034,7,11,2,1,1,777.6544
DRJ24,11.799999999999999,0,0.12955926979999996,14,184.3924,0,15,2,2,0,370.1848
DRN35,8.01,0,0.07556489377777778,7,37.9532,1,26,0,2,1,826.9236
FDC47,15.0,0,0.13591714019999998,13,229.3694,3,4,1,2,2,5024.1268
FDN48,13.349999999999998,0,0.07425242029999998,0,93.4804,3,4,1,2,2,1102.5648
FDR27,15.099999999999998,1,0.10986311709999999,10,130.7942,5,28,1,2,3,3047.3666
FDS33,6.670000000000001,1,0.10805243070000001,13,86.8514,4,28,2,0,0,354.2056
DRL11,10.5,0,0.05165283611111111,7,157.0946,6,9,2,1,1,2209.1244
FDQ21,21.25,0,0.018912104333333332,13,120.4756,2,6,2,1,1,1938.8096
FDY37,17.0,1,0.028579972999999998,3,142.047,8,16,2,0,1,3149.2340000000004
FDS35,9.299999999999999,0,0.11132408075,1,63.1826,1,26,0,2,1,2002.0606
DRD60,15.700000000000001,0,0.040369204444444445,14,183.1634,8,16,2,0,1,5634.6654
DRP47,15.75,0,0.14668165299999997,7,252.8382,8,16,2,0,1,6308.455
NCY41,16.75,0,0.086581832,8,35.2532,5,28,1,2,3,970.7364
FDR59,14.5,1,0.06869762388888889,1,263.1594,9,14,1,0,1,2616.594
FDM36,11.650000000000002,1,0.06367935933333332,0,172.6422,4,28,2,0,0,344.8844
NCI42,18.75,0,0.011238923222222221,9,208.4954,5,28,1,2,3,3751.1172
FDA31,7.1000000000000005,0,0.11833888611111111,6,173.808,2,6,2,1,1,1211.756
FDY33,14.5,1,0.09459299422222223,13,159.3262,6,9,2,1,1,2864.2716
FDV40,17.349999999999998,0,0.012537690888888888,5,73.1038,7,11,2,1,1,886.8456
NCW17,18.0,0,0.021225870874999997,8,128.6994,3,4,1,2,2,2441.4886
FDN38,6.615000000000001,1,0.1051432816,3,248.6408,1,26,0,2,1,3504.7712
FDQ11,5.695,1,0.06606472840000001,1,256.3988,4,28,2,0,0,256.9988
FDG34,11.5,1,0.03623978477777778,13,107.5254,7,11,2,1,1,325.5762
NCN14,19.099999999999998,0,0.09589733930000001,11,183.7608,9,14,1,0,1,4777.7808
FDY46,18.599999999999998,0,0.047934530125,13,188.3898,5,28,1,2,3,5238.5144
FDS11,7.049999999999999,1,0.060239744222222225,1,222.1088,2,6,2,1,1,4026.7584
NCA53,11.394999999999998,0,0.009614102333333334,8,47.1034,4,28,2,0,0,145.8102
NCN30,16.349999999999998,0,0.018279483888888885,9,98.141,0,15,2,2,0,386.164
FDW32,18.349999999999998,1,0.10780122429999998,6,84.3882,8,16,2,0,1,1116.5466
NCR42,9.105000000000002,0,0.0401447426,9,33.39,0,15,2,2,0,33.29
FDU33,7.630000000000001,1,0.15400174930000002,13,47.0402,6,9,2,1,1,1470.0864
FDN15,17.5,0,0.017457161199999998,10,140.31799999999998,4,28,2,0,0,139.81799999999998
FDD51,11.150000000000002,0,0.1050340944,4,44.2744,4,28,2,0,0,90.5488
FDF14,7.549999999999999,0,0.0271951145,3,152.934,7,11,2,1,1,2450.144
NCN19,13.099999999999998,0,0.011774634333333334,11,189.553,4,28,2,0,0,379.506
NCO43,5.5,0,0.045419503666666666,11,100.1016,1,26,0,2,1,2125.2336
FDT19,7.590000000000002,1,0.1512262496,6,172.908,9,14,1,0,1,6231.888000000001
DRK12,9.5,0,0.03726694955555556,14,31.49,1,26,0,2,1,466.06
DRM49,6.11,1,0.133071709625,14,44.4086,7,11,2,1,1,1159.8236
FDX43,5.655,0,0.07401603929999999,6,164.75,2,6,2,1,1,1498.05
FDS14,7.284999999999998,0,0.048590783,4,156.5288,6,9,2,1,1,2356.9320000000002
NCK07,10.65,0,0.048732021625,11,165.2526,9,14,1,0,1,3946.8624
FDO19,17.7,1,0.015998404777777777,6,46.8034,2,6,2,1,1,923.4646
FDH32,12.799999999999999,0,0.086952708,6,97.141,1,26,0,2,1,2799.6890000000003
NCZ41,19.849999999999998,0,0.056395763,8,126.1704,3,4,1,2,2,1877.556
FDL32,15.700000000000001,1,0.12833063577777776,6,111.0544,0,15,2,2,0,223.7088
FDC44,15.599999999999998,0,0.16645414644444445,6,114.4518,2,6,2,1,1,2390.8878
FDQ59,9.799999999999999,1,0.04942485775,1,84.2908,1,26,0,2,1,755.0172
NCO54,19.5,0,0.0163185341,9,57.1614,1,26,0,2,1,331.5684
DRH36,16.2,0,0.03248678,14,74.0696,8,16,2,0,1,1416.8224
FDY35,17.599999999999998,1,0.018323029100000006,1,44.0402,6,9,2,1,1,597.2226
FDA46,13.599999999999998,0,0.1265397271111111,13,196.2136,2,6,2,1,1,1944.136
NCL18,18.849999999999998,0,0.18170413355555556,9,193.1136,6,9,2,1,1,2332.9632
FDL57,15.099999999999998,1,0.07272855333333333,13,258.8304,9,14,1,0,1,5424.9384
NCP50,17.349999999999998,0,0.019998439444444446,11,79.2618,3,4,1,2,2,966.7416
FDZ25,15.700000000000001,1,0.024571343333333336,3,169.87900000000002,4,28,2,0,0,339.55800000000005
FDH24,20.7,0,0.023236873333333335,0,157.0288,8,16,2,0,1,2199.8032
FDQ26,13.5,1,0.06545681733333333,4,60.9562,2,6,2,1,1,533.3058
NCK17,11.0,0,0.0366869241,8,40.348,4,28,2,0,0,79.896
FDO46,9.6,1,0.013700196777777778,13,187.3872,5,28,1,2,3,2836.308
FDW50,13.099999999999998,0,0.08194608511111111,4,168.1158,6,9,2,1,1,2005.3896
FDD29,12.150000000000002,0,0.01980407588888889,5,254.7698,9,14,1,0,1,5073.396
FDU26,16.7,1,0.04872248,4,120.1782,4,28,2,0,0,357.5346
FDX04,19.599999999999998,1,0.04507428322222221,5,46.2376,5,28,1,2,3,814.9392
FDH31,12.0,1,0.0142914676,10,98.1042,5,28,1,2,3,2777.7176
FDJ45,17.75,0,0.07959605855555557,12,34.2216,4,28,2,0,0,173.108
FDX55,15.099999999999998,0,0.05371099655555555,6,216.1166,6,9,2,1,1,5007.4818
FDR02,16.7,0,0.0252257338,4,110.5886,8,16,2,0,1,1556.6404
NCP55,14.650000000000002,0,0.009800793299999997,11,55.6614,7,11,2,1,1,1049.9666
FDT28,13.299999999999999,0,0.06892211311111111,5,151.8708,2,6,2,1,1,1655.1788
NCJ06,20.099999999999998,0,0.039615272199999996,9,118.6782,2,6,2,1,1,2502.7422
FDF08,14.299999999999999,1,0.0679987115,6,89.8856,3,4,1,2,2,1406.1696
FDT21,7.420000000000001,0,0.019855227666666666,13,249.7092,2,6,2,1,1,7719.2852
FDK22,9.799999999999999,0,0.028307908125000003,13,214.885,5,28,1,2,3,4976.855
DRJ11,9.5,0,0.07255022477777778,7,188.7872,1,26,0,2,1,1701.7848
FDH27,7.075000000000001,0,0.06670289059999998,4,141.8128,0,15,2,2,0,143.8128
FDU52,7.5600000000000005,0,0.0622296457,5,157.063,4,28,2,0,0,312.926
FDK50,7.96,0,0.027583729555555558,3,160.7894,2,6,2,1,1,3235.788
DRJ01,6.134999999999999,0,0.12373964255555557,14,160.5236,7,11,2,1,1,2094.6068
FDC21,14.599999999999998,1,0.049111016599999995,6,109.7254,3,4,1,2,2,651.1524
FDX39,14.299999999999999,1,0.0534363321111111,10,212.4586,8,16,2,0,1,3799.0548
NCY54,8.43,0,0.19114523900000002,9,172.1422,5,28,1,2,3,5000.8238
FDD58,7.759999999999999,0,0.06785216390000001,13,100.67,4,28,2,0,0,399.48
FDW12,8.315,1,0.0370948195,0,147.1444,7,11,2,1,1,870.8664
DRE01,10.1,0,0.1798078047777778,14,241.8512,0,15,2,2,0,484.7024
FDT16,9.894999999999998,1,0.046939888444444446,5,262.1278,9,14,1,0,1,3904.917
FDC16,11.5,1,0.018017736875,4,85.054,2,6,2,1,1,1731.08
FDK52,18.25,0,0.07472621319999999,5,226.0062,9,14,1,0,1,1805.6496
FDS23,4.634999999999999,0,0.1527601121111111,1,127.0994,8,16,2,0,1,1927.491
FDI41,18.5,1,0.0649345089,5,145.8418,6,9,2,1,1,5591.3884
FDG33,5.365000000000001,1,0.1603242983,12,173.5764,3,4,1,2,2,2061.3168
NCM31,6.095,0,0.07832255655555556,11,140.3154,3,4,1,2,2,1843.6002
NCY53,20.0,0,0.05691632744444445,8,110.4544,5,28,1,2,3,4250.4672
FDY55,16.75,0,0.05432453144444445,6,257.0988,9,14,1,0,1,6424.97
FDQ21,21.25,0,0.018912104333333332,13,120.8756,7,11,2,1,1,1575.2828
NCD18,16.0,0,0.054555381124999996,9,230.2668,5,28,1,2,3,8062.838000000001
FDV09,12.099999999999998,0,0.0235142305,13,148.5734,2,6,2,1,1,1336.2606
FDI19,15.099999999999998,0,0.050213725375,10,242.2512,0,15,2,2,0,484.7024
FDY47,8.6,1,0.0568303445,1,131.531,9,14,1,0,1,2466.7889999999998
DRH37,17.599999999999998,0,0.047576297200000006,14,164.2526,9,14,1,0,1,1315.6208
NCL19,15.349999999999998,0,0.0152973675,11,144.047,8,16,2,0,1,286.29400000000004
DRI11,8.26,0,0.0393313756,7,115.7834,6,9,2,1,1,2073.3012
NCC19,6.57,0,0.0969707815,9,191.482,8,16,2,0,1,5020.1320000000005
FDS01,11.599999999999998,0,0.018509027899999995,3,177.0686,3,4,1,2,2,1422.1488
FDX31,20.349999999999998,1,0.012867462800000002,6,232.3958,2,6,2,1,1,6076.0908
NCL55,12.150000000000002,0,0.05572864000000001,11,254.90400000000002,8,16,2,0,1,4048.0640000000003
FDW16,17.349999999999998,1,0.047413818399999995,5,93.7804,1,26,0,2,1,2848.2924
FDT49,7.0,0,0.14601704877777777,3,107.728,8,16,2,0,1,2024.0320000000002
FDW13,8.5,0,0.11190293390000002,3,50.5324,1,26,0,2,1,882.8508
NCG30,20.2,0,0.12178515200000001,9,125.8046,4,28,2,0,0,249.0092
FDC14,14.5,1,0.0430147026,3,42.0454,9,14,1,0,1,377.5086
FDS15,9.195,1,0.08923977520000001,10,106.4596,0,15,2,2,0,215.7192
FDS32,17.75,1,0.030929289300000003,6,140.3838,9,14,1,0,1,1404.838
FDE09,8.775,0,0.0225335386,6,111.3228,9,14,1,0,1,1436.7964
FDM12,16.7,1,0.07992991029999999,0,189.6214,2,6,2,1,1,2826.321
FDT57,15.200000000000001,0,0.020475597666666664,13,238.2248,9,14,1,0,1,3555.3720000000003
FDM32,20.5,0,0.018332638444444445,6,91.083,8,16,2,0,1,539.298
NCS38,8.6,0,0.07703268833333332,9,115.2176,5,28,1,2,3,1030.6584
NCW30,5.21,0,0.011020148375000002,9,257.8962,2,6,2,1,1,4402.9354
FDD21,10.299999999999999,1,0.022936951625000004,6,115.7176,2,6,2,1,1,1717.764
FDH35,18.25,0,0.05810121044444445,15,165.9526,9,14,1,0,1,1644.526
NCX17,21.25,0,0.11370920999999999,8,232.83,7,11,2,1,1,1398.18
NCI29,8.6,0,0.035090792777777775,8,142.9154,6,9,2,1,1,992.7078
FDL24,10.299999999999999,1,0.024919770625,0,172.0422,9,14,1,0,1,3966.1706
FDI46,9.5,0,0.07436430614285715,13,251.9724,8,16,2,0,1,3523.4136
